[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP   8. Symfony\\Component\\EventDispatcher\\EventDispatcher->dispatch() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:1831
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP   9. Symfony\\Component\\EventDispatcher\\EventDispatcher->doDispatch() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:1667
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP  10. call_user_func() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:1734
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP  11. Symfony\\Component\\HttpKernel\\Debug\\TraceableEventDispatcher->Symfony\\Component\\HttpKernel\\Debug\\{closure}() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:1734
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP  12. call_user_func() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Component\\HttpKernel\\Debug\\TraceableEventDispatcher.php:388
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP  13. Symfony\\Component\\HttpKernel\\EventListener\\RouterListener->onKernelRequest() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Component\\HttpKernel\\Debug\\TraceableEventDispatcher.php:388
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP  14. Symfony\\Component\\Routing\\Router->matchRequest() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:1948
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP  15. Symfony\\Component\\Routing\\Router->getMatcher() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:1238
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP  16. Symfony\\Component\\Routing\\Router->getMatcherDumperInstance() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:1255
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP  17. Symfony\\Bundle\\FrameworkBundle\\Routing\\Router->getRouteCollection() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:1293
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP  18. Symfony\\Bundle\\FrameworkBundle\\Routing\\DelegatingLoader->load() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:1498
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP  19. Symfony\\Bundle\\FrameworkBundle\\Controller\\ControllerNameParser->parse() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Bundle\\FrameworkBundle\\Routing\\DelegatingLoader.php:63
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP  20. class_exists() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:2318
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP  21. Symfony\\Component\\Debug\\DebugClassLoader->loadClass() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:0
